agent_id,cycle,messages_sent,messages_received,vision_x,vision_y,estimated_x,estimated_y,sent_x,sent_y,agent_with_vision,agent_who_broadcasted,agent_pos_x,agent_pos_y
5,31,0,8,,,3.36,0.32,,,False,False,-1.82,-5.0
6,31,1,7,,,3.36,0.32,3.46,0.32,False,True,-2.16,-0.01
7,31,1,7,,,3.36,0.32,3.4,0.32,False,True,-2.05,4.97
8,31,1,7,,,3.36,0.32,3.33,0.32,False,True,2.09,-5.97
9,31,0,8,,,3.36,0.32,,,False,False,0.77,0.5
10,31,1,7,,,3.36,0.32,3.13,0.31,False,True,1.89,4.0
11,31,0,8,,,3.36,0.32,,,False,False,2.24,6.0
1,32,1,7,4.28,0.24,4.08,0.31,4.32,0.35,True,True,-13.99,0.0
2,32,1,7,,,4.04,0.31,4.3,0.32,False,True,-6.4,-5.01
3,32,1,7,,,4.04,0.31,4.24,0.29,False,True,-6.42,0.02
4,32,1,7,,,4.04,0.31,4.2,0.32,False,True,-6.4,5.06
5,32,0,8,,,4.04,0.31,,,False,False,-2.16,-4.97
6,32,1,7,,,4.04,0.31,4.11,0.3,False,True,-2.46,-0.03
7,32,1,7,,,4.04,0.31,4.04,0.27,False,True,-2.36,4.96
8,32,1,7,,,4.04,0.31,4.01,0.31,False,True,1.93,-5.96
9,32,0,8,,,4.04,0.31,,,False,False,0.97,0.51
10,32,1,7,,,4.04,0.31,3.9,0.32,False,True,2.0,3.66
11,32,0,8,,,4.04,0.31,,,False,False,2.07,6.0
1,33,1,7,4.13,0.2,4.21,0.27,4.14,0.22,True,True,-13.99,0.01
2,33,1,7,,,4.22,0.28,4.2,0.26,False,True,-6.75,-4.98
3,33,1,7,,,4.22,0.28,4.17,0.28,False,True,-6.77,0.04
4,33,1,7,,,4.22,0.28,4.17,0.28,False,True,-6.69,5.04
5,33,0,8,,,4.22,0.28,,,False,False,-2.46,-4.95
6,33,1,7,,,4.22,0.28,4.2,0.28,False,True,-2.48,-0.03
7,33,1,7,,,4.22,0.28,4.22,0.27,False,True,-2.47,4.98
8,33,1,7,,,4.22,0.28,4.23,0.26,False,True,2.05,-5.93
9,33,0,8,,,4.22,0.28,,,False,False,0.97,0.51
10,33,1,7,,,4.22,0.28,4.24,0.27,False,True,2.2,3.37
11,33,0,8,,,4.22,0.28,,,False,False,2.11,5.96
1,34,1,7,4.09,0.27,4.12,0.29,4.09,0.31,True,True,-13.99,0.02
2,34,1,7,,,4.12,0.28,4.1,0.28,False,True,-7.07,-4.99
3,34,1,7,,,4.12,0.28,4.11,0.3,False,True,-7.1,0.0
4,34,1,7,,,4.12,0.28,4.11,0.3,False,True,-7.01,5.03
5,34,0,8,,,4.12,0.28,,,False,False,-2.52,-4.94
6,34,1,7,,,4.12,0.28,4.13,0.31,False,True,-2.31,-0.02
7,34,1,7,,,4.12,0.28,4.12,0.29,False,True,-2.35,4.94
8,34,1,7,,,4.12,0.28,4.11,0.29,False,True,2.3,-5.94
9,34,0,8,,,4.12,0.28,,,False,False,0.78,0.45
10,34,1,7,,,4.12,0.28,4.13,0.27,False,True,2.34,3.03
11,34,0,8,,,4.12,0.28,,,False,False,2.34,5.9
1,35,1,8,4.06,0.34,4.08,0.3,4.05,0.3,True,True,-13.99,0.01
2,35,1,8,,,4.08,0.3,4.07,0.28,False,True,-7.3,-4.97
3,35,1,8,,,4.08,0.3,4.07,0.28,False,True,-7.32,0.02
4,35,1,8,,,4.08,0.3,4.08,0.32,False,True,-7.25,5.02
5,35,0,9,,,4.08,0.3,,,False,False,-2.39,-4.95
6,35,1,8,,,4.08,0.3,4.07,0.32,False,True,-2.3,-0.01
7,35,1,8,,,4.08,0.3,4.07,0.3,False,True,-2.31,4.96
8,35,1,8,,,4.08,0.3,4.07,0.3,False,True,2.55,-5.97
9,35,1,8,,,4.08,0.3,4.09,0.29,False,True,0.61,0.35
10,35,1,8,,,4.08,0.3,4.08,0.29,False,True,2.53,2.69
11,35,0,9,,,4.08,0.3,,,False,False,2.65,5.9
1,36,0,8,4.05,0.28,4.05,0.31,,,True,False,-14.0,-0.0
2,36,1,8,4.02,0.29,4.05,0.31,4.02,0.35,True,True,-7.36,-5.0
3,36,1,8,4.03,0.28,4.05,0.31,4.03,0.29,True,True,-7.34,0.02
4,36,1,8,4.03,0.31,4.05,0.31,4.06,0.31,True,True,-7.36,5.01
5,36,0,9,,,4.05,0.31,,,False,False,-2.29,-5.0
6,36,1,8,4.03,0.31,4.05,0.31,4.05,0.29,True,True,-2.3,-0.02
7,36,1,8,4.03,0.32,4.05,0.31,4.06,0.31,True,True,-2.31,4.97
8,36,1,8,4.04,0.3,4.05,0.31,4.05,0.31,True,True,2.76,-6.01
9,36,1,8,4.03,0.32,4.05,0.31,4.05,0.31,True,True,0.52,0.38
10,36,1,8,4.03,0.32,4.05,0.31,4.06,0.31,True,True,2.76,2.39
11,36,0,9,,,4.05,0.31,,,False,False,2.78,5.93
1,37,1,8,2.16,0.21,3.69,0.3,2.34,0.24,True,True,-13.99,0.02
2,37,1,7,,,3.75,0.3,2.51,0.24,False,True,-7.37,-5.0
3,37,1,7,,,3.75,0.3,2.73,0.24,False,True,-7.36,0.01
4,37,1,7,,,3.75,0.3,2.94,0.25,False,True,-7.37,5.01
5,37,0,8,,,3.75,0.3,,,False,False,-2.3,-4.98
6,37,1,7,,,3.75,0.3,3.38,0.27,False,True,-2.31,-0.02
7,37,1,7,,,3.75,0.3,3.65,0.31,False,True,-2.31,4.96
8,37,1,7,,,3.75,0.3,3.88,0.3,False,True,2.76,-6.0
9,37,1,7,,,3.75,0.3,4.04,0.31,False,True,0.61,0.21
10,37,1,7,,,3.75,0.3,4.03,0.32,False,True,2.98,2.13
11,37,0,8,,,3.75,0.3,,,False,False,2.79,5.97
1,38,1,8,0.92,0.09,1.7,0.16,0.86,0.15,True,True,-13.99,0.02
2,38,1,8,,,1.73,0.16,0.85,0.1,False,True,-7.23,-4.94
3,38,1,8,,,1.73,0.16,0.95,0.13,False,True,-7.22,-0.0
4,38,1,8,,,1.73,0.16,1.09,0.11,False,True,-7.21,4.96
5,38,0,9,,,1.73,0.16,,,False,False,-2.39,-4.99
6,38,1,8,,,1.73,0.16,1.35,0.14,False,True,-2.18,0.03
7,38,1,8,,,1.73,0.16,1.51,0.15,False,True,-2.16,4.94
8,38,1,8,,,1.73,0.16,1.65,0.15,False,True,2.89,-5.95
9,38,1,8,,,1.73,0.16,1.82,0.17,False,True,0.78,0.07
10,38,1,8,,,1.73,0.16,1.98,0.18,False,True,3.14,1.99
11,38,0,9,,,1.73,0.16,,,False,False,2.8,5.97
1,39,1,8,1.18,0.09,0.97,0.09,1.13,0.06,True,True,-13.99,0.02
2,39,1,8,,,0.97,0.09,1.13,0.05,False,True,-6.88,-4.88
3,39,1,8,,,0.97,0.09,1.12,0.02,False,True,-6.94,-0.03
4,39,1,8,,,0.97,0.09,1.08,0.09,False,True,-6.97,4.88
5,39,0,9,,,0.97,0.09,,,False,False,-2.43,-4.99
6,39,1,8,,,0.97,0.09,1.03,0.07,False,True,-1.89,0.06
7,39,1,8,,,0.97,0.09,1.03,0.08,False,True,-1.91,4.89
8,39,1,8,,,0.97,0.09,1.02,0.1,False,True,3.17,-5.97
9,39,1,8,,,0.97,0.09,0.96,0.09,False,True,0.83,0.05
10,39,1,8,,,0.97,0.09,0.93,0.09,False,True,3.18,2.04
11,39,0,9,,,0.97,0.09,,,False,False,2.81,5.99
1,40,1,8,1.31,0.03,1.2,0.04,1.3,-0.02,True,True,-13.99,0.01
2,40,1,8,,,1.2,0.04,1.3,0.03,False,True,-6.63,-4.89
3,40,1,8,,,1.2,0.04,1.29,0.01,False,True,-6.55,-0.04
4,40,1,8,,,1.2,0.04,1.27,0.02,False,True,-6.65,4.83
5,40,0,9,,,1.2,0.04,,,False,False,-2.12,-4.94
6,40,1,8,,,1.2,0.04,1.24,0.04,False,True,-1.62,0.04
7,40,1,8,,,1.2,0.04,1.22,0.03,False,True,-1.61,4.9
8,40,1,8,,,1.2,0.04,1.2,0.03,False,True,3.46,-6.02
9,40,1,8,,,1.2,0.04,1.19,0.04,False,True,0.92,0.06
10,40,1,8,,,1.2,0.04,1.18,0.05,False,True,3.33,2.11
11,40,0,9,,,1.2,0.04,,,False,False,2.99,5.95
1,41,1,8,1.42,-0.04,1.35,0.02,1.4,-0.01,True,True,-14.0,-0.0
2,41,1,8,,,1.34,0.02,1.4,0.01,False,True,-6.25,-4.84
3,41,1,8,,,1.34,0.02,1.39,0.01,False,True,-6.2,-0.03
4,41,1,8,,,1.34,0.02,1.36,-0.04,False,True,-6.39,4.73
5,41,0,9,,,1.34,0.02,,,False,False,-1.78,-4.98
6,41,1,8,,,1.34,0.02,1.37,0.02,False,True,-1.25,0.04
7,41,1,8,,,1.34,0.02,1.35,0.0,False,True,-1.32,4.87
8,41,1,8,,,1.34,0.02,1.37,0.02,False,True,3.73,-6.01
9,41,1,8,,,1.34,0.02,1.34,0.02,False,True,1.09,0.03
10,41,1,8,,,1.34,0.02,1.33,0.02,False,True,3.54,2.28
11,41,0,9,,,1.34,0.02,,,False,False,3.29,5.96
1,42,1,8,1.47,-0.02,1.44,-0.0,1.45,-0.01,True,True,-14.0,0.02
2,42,1,8,,,1.44,-0.0,1.48,-0.05,False,True,-5.99,-4.82
3,42,1,8,,,1.44,-0.0,1.45,-0.05,False,True,-5.88,-0.06
4,42,1,8,,,1.44,-0.0,1.47,-0.01,False,True,-6.12,4.71
5,42,0,9,,,1.44,-0.0,,,False,False,-1.51,-4.95
6,42,1,8,,,1.44,-0.0,1.45,-0.0,False,True,-0.88,-0.02
7,42,1,8,,,1.44,-0.0,1.42,-0.02,False,True,-1.03,4.84
8,42,1,8,,,1.44,-0.0,1.45,-0.0,False,True,3.82,-6.0
9,42,1,8,,,1.44,-0.0,1.44,-0.0,False,True,1.18,-0.0
10,42,1,8,,,1.44,-0.0,1.42,-0.0,False,True,3.71,2.43
11,42,0,9,,,1.44,-0.0,,,False,False,3.61,6.06
1,43,1,8,1.5,-0.05,1.48,-0.01,1.5,-0.06,True,True,-13.99,0.0
2,43,1,8,,,1.48,-0.01,1.51,-0.01,False,True,-5.66,-4.83
3,43,1,8,,,1.48,-0.01,1.52,-0.03,False,True,-5.55,-0.03
4,43,1,8,,,1.48,-0.01,1.53,-0.01,False,True,-5.79,4.73
5,43,0,9,,,1.48,-0.01,,,False,False,-1.19,-4.96
6,43,1,8,,,1.48,-0.01,1.5,-0.0,False,True,-0.61,-0.0
7,43,1,8,,,1.48,-0.01,1.49,-0.02,False,True,-0.76,4.88
8,43,1,8,,,1.48,-0.01,1.49,-0.01,False,True,3.86,-6.0
9,43,1,8,,,1.48,-0.01,1.48,-0.01,False,True,1.24,0.01
10,43,1,8,,,1.48,-0.01,1.48,-0.01,False,True,3.78,2.5
11,43,0,9,,,1.48,-0.01,,,False,False,3.74,6.07
1,44,1,8,1.52,0.05,1.53,-0.02,1.54,-0.02,True,True,-13.99,-0.0
2,44,1,8,,,1.53,-0.02,1.56,-0.03,False,True,-5.42,-4.9
3,44,1,8,,,1.53,-0.02,1.54,-0.02,False,True,-5.18,-0.03
4,44,1,8,,,1.53,-0.02,1.56,0.01,False,True,-5.51,4.67
5,44,0,9,,,1.53,-0.02,,,False,False,-0.9,-4.99
6,44,1,8,,,1.53,-0.02,1.53,-0.02,False,True,-0.52,-0.02
7,44,1,8,,,1.53,-0.02,1.53,-0.01,False,True,-0.54,5.0
8,44,1,8,,,1.53,-0.02,1.53,-0.01,False,True,3.9,-5.99
9,44,1,8,,,1.53,-0.02,1.53,-0.02,False,True,1.27,-0.02
10,44,1,8,,,1.53,-0.02,1.53,-0.02,False,True,3.84,2.51
11,44,0,9,,,1.53,-0.02,,,False,False,3.82,6.08
1,45,1,8,1.57,0.0,1.55,-0.02,1.57,-0.06,True,True,-13.99,-0.0
2,45,1,8,,,1.55,-0.02,1.57,-0.03,False,True,-5.15,-4.94
3,45,1,8,,,1.55,-0.02,1.55,-0.03,False,True,-4.96,-0.04
4,45,1,8,,,1.55,-0.02,1.56,-0.03,False,True,-5.24,4.7
5,45,0,9,,,1.55,-0.02,,,False,False,-0.67,-4.97
6,45,1,8,,,1.55,-0.02,1.55,-0.02,False,True,-0.57,-0.0
7,45,1,8,,,1.55,-0.02,1.54,-0.03,False,True,-0.52,5.02
8,45,1,8,,,1.55,-0.02,1.56,-0.02,False,True,3.9,-5.98
9,45,1,8,,,1.55,-0.02,1.55,-0.02,False,True,1.32,-0.02
10,45,1,8,,,1.55,-0.02,1.55,-0.02,False,True,3.84,2.49
11,45,0,9,,,1.55,-0.02,,,False,False,3.85,5.98
1,46,1,8,1.6,-0.01,1.56,-0.03,1.58,-0.06,True,True,-14.0,0.02
2,46,1,8,,,1.56,-0.03,1.58,-0.02,False,True,-4.95,-4.95
3,46,1,8,,,1.56,-0.03,1.57,-0.01,False,True,-4.89,-0.04
4,46,1,8,,,1.56,-0.03,1.57,-0.02,False,True,-4.99,4.9
5,46,0,9,,,1.56,-0.03,,,False,False,-0.55,-5.0
6,46,1,8,,,1.56,-0.03,1.57,-0.03,False,True,-0.51,0.0
7,46,1,8,,,1.56,-0.03,1.55,-0.03,False,True,-0.49,5.0
8,46,1,8,,,1.56,-0.03,1.56,-0.03,False,True,3.93,-5.98
9,46,1,8,,,1.56,-0.03,1.56,-0.03,False,True,1.37,-0.02
10,46,1,8,,,1.56,-0.03,1.57,-0.04,False,True,3.92,2.49
11,46,0,9,,,1.56,-0.03,,,False,False,3.75,5.86
1,47,1,8,1.24,0.97,1.58,0.02,1.29,0.77,True,True,-13.99,-0.01
2,47,1,8,,,1.58,0.01,1.37,0.7,False,True,-4.89,-4.99
3,47,1,8,,,1.58,0.01,1.46,0.55,False,True,-4.88,-0.04
4,47,1,8,,,1.58,0.01,1.55,0.45,False,True,-4.91,4.97
5,47,0,9,,,1.58,0.01,,,False,False,-0.49,-4.98
6,47,1,8,,,1.58,0.01,1.71,0.12,False,True,-0.48,-0.02
7,47,1,8,,,1.58,0.01,1.83,-0.02,False,True,-0.49,4.99
8,47,1,8,,,1.58,0.01,1.6,-0.02,False,True,3.95,-5.99
9,47,1,8,,,1.58,0.01,1.57,-0.03,False,True,1.76,0.1
10,47,1,8,,,1.58,0.01,1.56,-0.02,False,True,3.91,2.47
11,47,0,9,,,1.58,0.01,,,False,False,3.75,5.88
1,48,1,8,0.68,1.88,1.03,1.28,0.68,1.89,True,True,-13.99,0.02
2,48,1,8,,,1.04,1.26,0.74,1.79,False,True,-5.0,-5.01
3,48,1,8,,,1.04,1.26,0.78,1.69,False,True,-5.02,-0.0
4,48,1,8,,,1.04,1.26,0.81,1.6,False,True,-5.02,5.03
5,48,0,9,,,1.04,1.26,,,False,False,-0.5,-4.98
6,48,1,8,,,1.04,1.26,0.93,1.44,False,True,-0.55,0.01
7,48,1,8,,,1.04,1.26,1.0,1.36,False,True,-0.53,4.89
8,48,1,8,,,1.04,1.26,1.08,1.25,False,True,3.84,-5.98
9,48,1,8,,,1.04,1.26,1.11,1.14,False,True,1.99,0.36
10,48,1,8,,,1.04,1.26,1.19,1.03,False,True,3.8,2.44
11,48,0,9,,,1.04,1.26,,,False,False,3.89,5.93
1,49,1,7,0.26,2.64,0.47,2.23,0.29,2.49,True,True,-13.99,-0.0
2,49,1,7,,,0.48,2.2,0.3,2.49,False,True,-5.23,-5.05
3,49,1,7,,,0.48,2.2,0.35,2.41,False,True,-5.24,0.02
4,49,1,7,,,0.48,2.2,0.4,2.4,False,True,-5.24,5.04
5,49,0,8,,,0.48,2.2,,,False,False,-0.64,-5.05
6,49,1,7,,,0.48,2.2,0.45,2.25,False,True,-0.82,-0.07
7,49,1,7,,,0.48,2.2,0.48,2.21,False,True,-0.6,4.61
8,49,1,7,,,0.48,2.2,0.55,2.17,False,True,3.53,-6.01
9,49,0,8,,,0.48,2.2,,,False,False,2.07,0.45
10,49,1,7,,,0.48,2.2,0.6,2.01,False,True,3.53,2.38
11,49,0,8,,,0.48,2.2,,,False,False,3.86,5.9
1,50,1,7,0.03,2.99,0.16,2.75,0.05,2.92,True,True,-13.98,0.01
2,50,1,7,,,0.17,2.73,0.09,2.89,False,True,-5.4,-5.06
3,50,1,7,,,0.17,2.73,0.09,2.87,False,True,-5.41,0.02
4,50,1,7,,,0.17,2.73,0.1,2.84,False,True,-5.41,5.07
5,50,0,8,,,0.17,2.73,,,False,False,-0.85,-5.06
6,50,1,7,,,0.17,2.73,0.15,2.77,False,True,-1.12,-0.1
7,50,1,7,,,0.17,2.73,0.17,2.74,False,True,-0.6,4.34
8,50,1,7,,,0.17,2.73,0.17,2.69,False,True,3.27,-5.98
9,50,0,8,,,0.17,2.73,,,False,False,2.04,0.5
10,50,1,7,,,0.17,2.73,0.24,2.62,False,True,3.16,2.42
11,50,0,8,,,0.17,2.73,,,False,False,3.66,6.01
1,51,1,7,-0.12,3.25,-0.04,3.08,-0.13,3.21,True,True,-13.99,0.03
2,51,1,7,,,-0.03,3.08,-0.1,3.2,False,True,-5.48,-5.01
3,51,1,7,,,-0.03,3.08,-0.08,3.17,False,True,-5.49,-0.0
4,51,1,7,,,-0.03,3.08,-0.07,3.16,False,True,-5.48,5.06
5,51,0,8,,,-0.03,3.08,,,False,False,-1.19,-5.04
6,51,1,7,,,-0.03,3.08,-0.06,3.11,False,True,-1.4,-0.05
7,51,1,7,,,-0.03,3.08,-0.03,3.08,False,True,-0.54,4.03
8,51,1,7,,,-0.03,3.08,-0.0,3.06,False,True,2.96,-5.92
9,51,0,8,,,-0.03,3.08,,,False,False,2.05,0.46
10,51,1,7,,,-0.03,3.08,0.01,2.98,False,True,2.8,2.42
11,51,0,8,,,-0.03,3.08,,,False,False,3.38,5.98
1,52,1,7,-0.22,3.45,-0.15,3.29,-0.2,3.32,True,True,-13.99,-0.0
2,52,1,7,,,-0.15,3.29,-0.2,3.36,False,True,-5.51,-5.02
3,52,1,7,,,-0.15,3.29,-0.19,3.35,False,True,-5.53,-0.01
4,52,1,7,,,-0.15,3.29,-0.18,3.33,False,True,-5.53,5.02
5,52,0,8,,,-0.15,3.29,,,False,False,-1.42,-5.04
6,52,1,7,,,-0.15,3.29,-0.16,3.31,False,True,-1.55,-0.03
7,52,1,7,,,-0.15,3.29,-0.15,3.29,False,True,-0.54,3.77
8,52,1,7,,,-0.15,3.29,-0.16,3.28,False,True,2.71,-5.92
9,52,0,8,,,-0.15,3.29,,,False,False,2.02,0.22
10,52,1,7,,,-0.15,3.29,-0.13,3.23,False,True,2.52,2.44
11,52,0,8,,,-0.15,3.29,,,False,False,3.13,5.88
1,53,1,7,-0.26,3.47,-0.23,3.42,-0.26,3.46,True,True,-13.99,0.01
2,53,1,7,,,-0.23,3.42,-0.25,3.46,False,True,-5.56,-5.01
3,53,1,7,,,-0.23,3.42,-0.25,3.44,False,True,-5.55,-0.02
4,53,1,7,,,-0.23,3.42,-0.25,3.44,False,True,-5.56,5.0
5,53,0,8,,,-0.23,3.42,,,False,False,-1.54,-4.99
6,53,1,7,,,-0.23,3.42,-0.23,3.43,False,True,-1.6,-0.02
7,53,1,7,,,-0.23,3.42,-0.23,3.42,False,True,-0.55,3.54
8,53,1,7,,,-0.23,3.42,-0.22,3.4,False,True,2.46,-6.02
9,53,0,8,,,-0.23,3.42,,,False,False,2.02,0.22
10,53,1,7,,,-0.23,3.42,-0.22,3.39,False,True,2.31,2.53
11,53,0,8,,,-0.23,3.42,,,False,False,2.89,5.83
1,54,1,7,-0.31,3.51,-0.27,3.5,-0.29,3.56,True,True,-13.99,0.01
2,54,1,7,,,-0.27,3.5,-0.31,3.54,False,True,-5.58,-5.0
3,54,1,7,,,-0.27,3.5,-0.28,3.52,False,True,-5.57,-0.01
4,54,1,7,,,-0.27,3.5,-0.3,3.51,False,True,-5.57,5.0
5,54,0,8,,,-0.27,3.5,,,False,False,-1.64,-5.01
6,54,1,7,,,-0.27,3.5,-0.27,3.51,False,True,-1.65,-0.0
7,54,1,7,,,-0.27,3.5,-0.27,3.5,False,True,-0.47,3.51
8,54,1,7,,,-0.27,3.5,-0.3,3.48,False,True,2.3,-5.98
9,54,0,8,,,-0.27,3.5,,,False,False,1.93,0.18
10,54,1,7,,,-0.27,3.5,-0.27,3.47,False,True,2.27,2.5
11,54,0,8,,,-0.27,3.5,,,False,False,2.72,5.91
1,55,1,7,-0.31,3.51,-0.31,3.56,-0.31,3.56,True,True,-13.99,0.02
2,55,1,7,,,-0.31,3.56,-0.35,3.57,False,True,-5.58,-5.01
3,55,1,7,,,-0.31,3.56,-0.3,3.56,False,True,-5.59,-0.02
4,55,1,7,,,-0.31,3.56,-0.31,3.56,False,True,-5.59,4.98
5,55,0,8,,,-0.31,3.56,,,False,False,-1.64,-5.01
6,55,1,7,,,-0.31,3.56,-0.32,3.56,False,True,-1.66,-0.01
7,55,1,7,,,-0.31,3.56,-0.31,3.56,False,True,-0.52,3.55
8,55,1,7,,,-0.31,3.56,-0.32,3.55,False,True,2.25,-6.0
9,55,0,8,,,-0.31,3.56,,,False,False,1.75,0.07
10,55,1,7,,,-0.31,3.56,-0.31,3.54,False,True,2.24,2.51
11,55,0,8,,,-0.31,3.56,,,False,False,2.44,5.94
1,56,1,7,-0.37,3.58,-0.33,3.59,-0.33,3.57,True,True,-13.99,0.01
2,56,1,7,,,-0.33,3.59,-0.36,3.62,False,True,-5.6,-5.02
3,56,1,7,,,-0.33,3.59,-0.34,3.6,False,True,-5.6,-0.01
4,56,1,7,,,-0.33,3.59,-0.33,3.6,False,True,-5.6,4.99
5,56,0,8,,,-0.33,3.59,,,False,False,-1.68,-5.0
6,56,1,7,,,-0.33,3.59,-0.33,3.59,False,True,-1.68,-0.01
7,56,1,7,,,-0.33,3.59,-0.33,3.59,False,True,-0.53,3.6
8,56,1,7,,,-0.33,3.59,-0.37,3.58,False,True,2.23,-5.99
9,56,0,8,,,-0.33,3.59,,,False,False,1.65,0.03
10,56,1,7,,,-0.33,3.59,-0.33,3.57,False,True,2.23,2.51
11,56,0,8,,,-0.33,3.59,,,False,False,2.28,5.97
1,57,1,8,-0.34,3.62,-0.34,3.61,-0.37,3.65,True,True,-14.0,0.01
2,57,1,8,,,-0.34,3.61,-0.34,3.61,False,True,-5.74,-5.07
3,57,1,8,,,-0.34,3.61,-0.35,3.62,False,True,-5.76,-0.0
4,57,1,8,,,-0.34,3.61,-0.35,3.62,False,True,-5.76,5.04
5,57,0,9,,,-0.34,3.61,,,False,False,-1.77,-5.0
6,57,1,8,,,-0.34,3.61,-0.32,3.6,False,True,-1.82,-0.03
7,57,1,8,,,-0.34,3.61,-0.34,3.61,False,True,-0.56,3.64
8,57,1,8,,,-0.34,3.61,-0.32,3.6,False,True,2.06,-6.01
9,57,1,8,,,-0.34,3.61,-0.34,3.61,False,True,1.56,-0.08
10,57,1,8,,,-0.34,3.61,-0.34,3.61,False,True,2.11,2.48
11,57,0,9,,,-0.34,3.61,,,False,False,2.2,5.97
1,58,1,8,-0.33,3.57,-0.35,3.62,-0.36,3.68,True,True,-13.98,0.01
2,58,1,8,-0.38,3.63,-0.35,3.62,-0.35,3.61,True,True,-5.99,-5.1
3,58,1,8,-0.35,3.64,-0.35,3.62,-0.35,3.63,True,True,-6.04,0.02
4,58,1,8,-0.34,3.67,-0.35,3.62,-0.36,3.63,True,True,-6.06,5.05
5,58,0,9,,,-0.35,3.62,,,False,False,-2.04,-5.03
6,58,1,8,-0.36,3.61,-0.35,3.62,-0.35,3.63,True,True,-2.1,-0.08
7,58,1,8,-0.35,3.63,-0.35,3.62,-0.35,3.62,True,True,-0.57,3.65
8,58,1,8,-0.36,3.62,-0.35,3.62,-0.31,3.63,True,True,1.73,-5.99
9,58,1,8,-0.36,3.61,-0.35,3.62,-0.33,3.62,True,True,1.58,-0.42
10,58,1,8,-0.35,3.63,-0.35,3.62,-0.35,3.61,True,True,1.86,2.49
11,58,0,9,,,-0.35,3.62,,,False,False,2.02,5.82
1,59,1,8,-0.22,3.6,-0.36,3.63,-0.35,3.68,True,True,-14.0,0.01
2,59,1,7,,,-0.36,3.63,-0.36,3.63,False,True,-6.16,-5.03
3,59,1,7,,,-0.36,3.63,-0.37,3.64,False,True,-6.04,0.02
4,59,1,7,,,-0.36,3.63,-0.35,3.64,False,True,-6.06,5.05
5,59,0,8,,,-0.36,3.63,,,False,False,-2.25,-5.08
6,59,1,7,,,-0.36,3.63,-0.35,3.63,False,True,-2.12,-0.03
7,59,1,7,,,-0.36,3.63,-0.36,3.63,False,True,-0.4,3.71
8,59,1,7,,,-0.36,3.63,-0.41,3.61,False,True,1.5,-5.94
9,59,1,7,,,-0.36,3.63,-0.35,3.62,False,True,1.63,-0.69
10,59,1,7,,,-0.36,3.63,-0.36,3.62,False,True,1.8,2.51
11,59,0,8,,,-0.36,3.63,,,False,False,2.03,5.84
1,60,1,8,-0.4,3.74,-0.28,3.62,-0.39,3.63,True,True,-14.0,0.01
2,60,1,8,,,-0.28,3.62,-0.37,3.67,False,True,-6.19,-5.01
3,60,1,8,,,-0.28,3.62,-0.35,3.66,False,True,-5.83,0.03
4,60,1,8,,,-0.28,3.62,-0.33,3.7,False,True,-5.83,4.94
5,60,0,9,,,-0.28,3.62,,,False,False,-2.55,-5.1
6,60,1,8,,,-0.28,3.62,-0.3,3.65,False,True,-1.92,0.07
7,60,1,8,,,-0.28,3.62,-0.28,3.61,False,True,-0.26,3.76
8,60,1,8,,,-0.28,3.62,-0.27,3.62,False,True,1.52,-5.96
9,60,1,8,,,-0.28,3.62,-0.27,3.64,False,True,1.6,-0.98
10,60,1,8,,,-0.28,3.62,-0.26,3.63,False,True,1.97,2.48
11,60,0,9,,,-0.28,3.62,,,False,False,2.1,5.96
1,61,1,8,-0.42,3.6,-0.41,3.63,-0.42,3.65,True,True,-13.99,0.02
2,61,1,8,,,-0.41,3.63,-0.41,3.62,False,True,-6.0,-4.92
3,61,1,8,,,-0.41,3.63,-0.44,3.63,False,True,-5.71,0.03
4,61,1,8,,,-0.41,3.63,-0.43,3.59,False,True,-5.69,4.93
5,61,0,9,,,-0.41,3.63,,,False,False,-2.65,-5.06
6,61,1,8,,,-0.41,3.63,-0.4,3.61,False,True,-1.78,0.03
7,61,1,8,,,-0.41,3.63,-0.41,3.63,False,True,-0.24,3.78
8,61,1,8,,,-0.41,3.63,-0.43,3.64,False,True,1.7,-6.01
9,61,1,8,,,-0.41,3.63,-0.42,3.66,False,True,1.57,-1.29
10,61,1,8,,,-0.41,3.63,-0.41,3.68,False,True,2.09,2.52
11,61,0,9,,,-0.41,3.63,,,False,False,2.08,5.98
1,62,1,8,-0.4,3.61,-0.41,3.61,-0.4,3.63,True,True,-14.0,-0.0
2,62,1,8,,,-0.41,3.61,-0.4,3.58,False,True,-5.78,-4.94
3,62,1,8,,,-0.41,3.61,-0.39,3.58,False,True,-5.68,0.03
4,62,1,8,,,-0.41,3.61,-0.4,3.58,False,True,-5.67,4.96
5,62,0,9,,,-0.41,3.61,,,False,False,-2.54,-4.98
6,62,1,8,,,-0.41,3.61,-0.41,3.6,False,True,-1.79,0.02
7,62,1,8,,,-0.41,3.61,-0.41,3.61,False,True,-0.38,3.69
8,62,1,8,,,-0.41,3.61,-0.43,3.61,False,True,1.98,-6.01
9,62,1,8,,,-0.41,3.61,-0.41,3.62,False,True,1.58,-1.6
10,62,1,8,,,-0.41,3.61,-0.43,3.62,False,True,2.09,2.49
11,62,0,9,,,-0.41,3.61,,,False,False,2.08,6.02
1,63,1,8,-0.49,3.4,-0.42,3.53,-0.48,3.46,True,True,-13.99,0.0
2,63,1,8,,,-0.42,3.53,-0.49,3.48,False,True,-5.67,-4.99
3,63,1,8,,,-0.42,3.53,-0.48,3.47,False,True,-5.66,0.01
